Município;AIS;Natureza;Data;Hora;Dia da Semana;Meio Empregado;Gênero;Idade da Vítima;Escolaridade da Vítima;Raça da Vítima
Limoeiro do Norte;AIS 01;HOMICIDIO DOLOSO;2021-10-09;23:40:00;Sábado;Arma de fogo;Masculino;29;Ensino Fundamental Incompleto;Não Informada
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-10-10;04:19:00;Domingo;Arma de fogo;Masculino;19;Ensino Médio Incompleto;Branca
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-10-10;04:19:00;Domingo;Arma de fogo;Masculino;19;Alfabetizado;Não Informada
Tauá;AIS 13;FEMINICÍDIO;2021-10-10;04:59:59;Domingo;Arma branca;Feminino;17;Alfabetizado;Não Informada
Fortaleza;AIS 05;HOMICIDIO DOLOSO;2021-10-10;09:08:00;Domingo;Arma branca;Masculino;Não Informada;Não Informada;Não Informada
Poranga;AIS 07;HOMICIDIO DOLOSO;2021-10-10;10:59:59;Domingo;Arma branca;Masculino;71;Não Alfabetizado;Parda
Fortaleza;AIS 06;HOMICIDIO DOLOSO;2021-10-10;12:00:00;Domingo;Outros meios;Masculino;14;Não Informada;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-10-10;12:04:00;Domingo;Arma de fogo;Masculino;29;Não Informada;Não Informada
Frecheirinha;AIS 03;HOMICIDIO DOLOSO;2021-10-10;13:00:00;Domingo;Arma de fogo;Masculino;26;Alfabetizado;Não Informada
Pires Ferreira;AIS 07;HOMICIDIO DOLOSO;2021-10-10;13:59:59;Domingo;Arma de fogo;Masculino;29;Ensino Médio Completo;Não Informada
Pires Ferreira;AIS 07;HOMICIDIO DOLOSO;2021-10-10;13:59:59;Domingo;Arma de fogo;Masculino;26;Ensino Médio Completo;Não Informada
Ubajara;AIS 27;HOMICIDIO DOLOSO;2021-10-10;22:30:00;Domingo;Arma de fogo;Masculino;17;Alfabetizado;Não Informada
Icó;AIS 34;HOMICIDIO DOLOSO;2021-10-11;01:15:00;Segunda;Arma branca;Masculino;21;Ensino Fundamental Completo;Não Informada
Salitre;AIS 33;HOMICIDIO DOLOSO;2021-10-11;01:20:00;Segunda;Arma de fogo;Masculino;29;Alfabetizado;Não Informada
Araripe;AIS 33;HOMICIDIO DOLOSO;2021-10-11;01:59:59;Segunda;Arma de fogo;Masculino;24;Alfabetizado;Não Informada
Araripe;AIS 33;HOMICIDIO DOLOSO;2021-10-11;01:59:59;Segunda;Arma de fogo;Masculino;27;Alfabetizado;Não Informada
Nova Olinda;AIS 02;HOMICIDIO DOLOSO;2021-10-11;09:29:59;Segunda;Arma de fogo;Masculino;42;Alfabetizado;Não Informada
Catunda;AIS 07;HOMICIDIO DOLOSO;2021-10-11;11:30:00;Segunda;Arma de fogo;Masculino;26;Alfabetizado;Parda
Fortim;AIS 30;HOMICIDIO DOLOSO;2021-10-11;15:29:59;Segunda;Arma de fogo;Masculino;27;Ensino Médio Completo;Branca
Ipaumirim;AIS 34;HOMICIDIO DOLOSO;2021-10-11;21:00:00;Segunda;Arma branca;Masculino;39;Ensino Fundamental Completo;Não Informada
Cascavel;AIS 15;HOMICIDIO DOLOSO;2021-10-12;01:59:59;Terça;Arma de fogo;Masculino;17;Não Informada;Não Informada
Cascavel;AIS 15;HOMICIDIO DOLOSO;2021-10-12;01:59:59;Terça;Arma de fogo;Masculino;21;Não Informada;Não Informada
Forquilha;AIS 03;HOMICIDIO DOLOSO;2021-10-12;04:40:00;Terça;Arma de fogo;Masculino;41;Superior Incompleto;Não Informada
Acaraú;AIS 11;HOMICIDIO DOLOSO;2021-10-12;07:30:00;Terça;Arma de fogo;Masculino;42;Ensino Médio Completo;Não Informada
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-10-12;07:32:00;Terça;Arma de fogo;Masculino;19;Ensino Médio Incompleto;Não Informada
Morada Nova;AIS 09;HOMICIDIO DOLOSO;2021-10-12;09:00:00;Terça;Arma de fogo;Feminino;40;Ensino Fundamental Completo;Não Informada
Crato;AIS 02;HOMICIDIO DOLOSO;2021-10-12;19:59:59;Terça;Arma de fogo;Masculino;44;Não Informada;Não Informada
Fortaleza;AIS 05;HOMICIDIO DOLOSO;2021-10-13;04:00:00;Quarta;Arma de fogo;Masculino;28;Ensino Médio Completo;Não Informada
Jijoca de Jericoacoara;AIS 11;HOMICIDIO DOLOSO;2021-10-13;06:00:00;Quarta;Arma de fogo;Masculino;40;Não Informada;Não Informada
Santana do Acaraú;AIS 03;HOMICIDIO DOLOSO;2021-10-13;10:59:59;Quarta;Arma de fogo;Masculino;28;Não Informada;Não Informada
Fortaleza;AIS 20;HOMICIDIO DOLOSO;2021-10-13;12:45:00;Quarta;Arma de fogo;Masculino;38;Alfabetizado;Não Informada
Mucambo;AIS 03;HOMICIDIO DOLOSO;2021-10-13;19:49:59;Quarta;Arma de fogo;Masculino;26;Não Informada;Parda
Monsenhor Tabosa;AIS 07;HOMICIDIO DOLOSO;2021-10-13;19:59:59;Quarta;Arma de fogo;Masculino;33;Alfabetizado;Preta
Iracema;AIS 31;HOMICIDIO DOLOSO;2021-10-13;20:30:00;Quarta;Arma de fogo;Masculino;18;Ensino Fundamental Incompleto;Não Informada
Caucaia;AIS 26;HOMICIDIO DOLOSO;2021-10-13;21:35:59;Quarta;Arma de fogo;Feminino;41;Ensino Fundamental Completo;Não Informada
Coreaú;AIS 03;HOMICIDIO DOLOSO;2021-10-13;23:20:59;Quarta;Arma branca;Masculino;37;Não Informada;Não Informada
Guaiúba;AIS 24;HOMICIDIO DOLOSO;2021-10-14;03:29:59;Quinta;Arma de fogo;Masculino;33;Alfabetizado;Parda
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-10-14;06:31:00;Quinta;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Umirim;AIS 11;HOMICIDIO DOLOSO;2021-10-14;06:49:59;Quinta;Arma de fogo;Masculino;32;Superior Completo;Parda
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-10-14;07:20:59;Quinta;Arma de fogo;Feminino;17;Ensino Médio Incompleto;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-10-14;08:05:59;Quinta;Arma de fogo;Masculino;20;Alfabetizado;Não Informada
Catunda;AIS 07;HOMICIDIO DOLOSO;2021-10-14;13:40:00;Quinta;Arma de fogo;Masculino;43;Não Informada;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-10-14;16:51:00;Quinta;Arma de fogo;Masculino;29;Alfabetizado;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-10-14;17:30:00;Quinta;Arma de fogo;Feminino;31;Superior Completo;Parda
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-10-14;22:20:00;Quinta;Arma de fogo;Masculino;27;Ensino Fundamental Incompleto;Parda
Pacajus;AIS 25;HOMICIDIO DOLOSO;2021-10-15;01:10:00;Sexta;Arma de fogo;Masculino;33;Não Informada;Não Informada
Pacajus;AIS 25;HOMICIDIO DOLOSO;2021-10-15;12:29:59;Sexta;Arma de fogo;Feminino;21;Não Informada;Não Informada
Aurora;AIS 02;HOMICIDIO DOLOSO;2021-10-15;13:59:59;Sexta;Arma de fogo;Masculino;50;Não Alfabetizado;Branca
Juazeiro do Norte;AIS 02;HOMICIDIO DOLOSO;2021-10-15;16:20:00;Sexta;Arma de fogo;Feminino;25;Ensino Médio Completo;Não Informada
Itarema;AIS 11;HOMICIDIO DOLOSO;2021-10-15;16:59:59;Sexta;Arma branca;Masculino;18;Não Informada;Não Informada
Fortaleza;AIS 08;HOMICIDIO DOLOSO;2021-10-15;17:03:00;Sexta;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-10-16;07:30:00;Sábado;Arma de fogo;Masculino;41;Ensino Fundamental Incompleto;Não Informada
Santana do Acaraú;AIS 03;HOMICIDIO DOLOSO;2021-10-16;08:00:00;Sábado;Arma de fogo;Masculino;46;Alfabetizado;Não Informada
Horizonte;AIS 25;HOMICIDIO DOLOSO;2021-10-16;10:00:00;Sábado;Arma de fogo;Masculino;27;Ensino Fundamental Completo;Preta
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-10-16;15:56:00;Sábado;Arma de fogo;Masculino;22;Alfabetizado;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-10-16;17:00:00;Sábado;Arma de fogo;Masculino;19;Ensino Médio Incompleto;Não Informada
Milhã;AIS 09;HOMICIDIO DOLOSO;2021-10-16;18:00:00;Sábado;Arma de fogo;Masculino;33;Não Informada;Não Informada
Fortaleza;AIS 22;HOMICIDIO DOLOSO;2021-10-16;21:29:59;Sábado;Arma de fogo;Masculino;34;Ensino Médio Completo;Branca
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-10-16;22:30:00;Sábado;Arma de fogo;Masculino;39;Alfabetizado;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-10-17;00:20:00;Domingo;Arma de fogo;Feminino;51;Alfabetizado;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-10-17;01:30:59;Domingo;Arma de fogo;Masculino;34;Ensino Fundamental Incompleto;Não Informada
Aracati;AIS 30;HOMICIDIO DOLOSO;2021-10-17;04:59:59;Domingo;Arma de fogo;Masculino;Não Informada;Não Alfabetizado;Parda
Caucaia;AIS 26;HOMICIDIO DOLOSO;2021-10-17;05:21:00;Domingo;Arma de fogo;Feminino;37;Alfabetizado;Não Informada
Maracanaú;AIS 14;ROUBO SEGUIDO DE MORTE (LATROCINIO);2021-10-17;06:32:00;Domingo;Arma de fogo;Masculino;33;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-10-17;17:57:00;Domingo;Arma de fogo;Masculino;47;Alfabetizado;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-10-17;18:08:00;Domingo;Arma de fogo;Masculino;24;Alfabetizado;Não Informada
Horizonte;AIS 25;HOMICIDIO DOLOSO;2021-10-17;21:19:59;Domingo;Arma de fogo;Masculino;17;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 20;HOMICIDIO DOLOSO;2021-10-17;22:50:59;Domingo;Arma de fogo;Masculino;19;Ensino Médio Incompleto;Não Informada
Fortaleza;AIS 05;HOMICIDIO DOLOSO;2021-10-18;06:00:00;Segunda;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Guaramiranga;AIS 29;HOMICIDIO DOLOSO;2021-10-18;08:30:00;Segunda;Outros meios;Masculino;55;Alfabetizado;Não Informada
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-10-18;11:58:00;Segunda;Arma de fogo;Masculino;17;Ensino Fundamental Incompleto;Não Informada
Quixeramobim;AIS 09;FEMINICÍDIO;2021-10-18;13:59:59;Segunda;Arma branca;Feminino;Não Informada;Não Informada;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-10-18;15:00:00;Segunda;Arma de fogo;Feminino;24;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-10-18;17:42:59;Segunda;Arma de fogo;Masculino;31;Não Informada;Não Informada
Morada Nova;AIS 09;HOMICIDIO DOLOSO;2021-10-18;18:00:00;Segunda;Arma de fogo;Masculino;24;Alfabetizado;Não Informada
Quixeré;AIS 01;HOMICIDIO DOLOSO;2021-10-18;19:00:00;Segunda;Arma de fogo;Masculino;34;Alfabetizado;Parda
Capistrano;AIS 29;HOMICIDIO DOLOSO;2021-10-18;20:30:00;Segunda;Arma de fogo;Masculino;31;Alfabetizado;Não Informada
Capistrano;AIS 29;HOMICIDIO DOLOSO;2021-10-18;20:30:00;Segunda;Arma de fogo;Masculino;17;Alfabetizado;Não Informada
Aiuaba;AIS 13;HOMICIDIO DOLOSO;2021-10-19;05:30:00;Terça;Arma de fogo;Masculino;27;Não Informada;Não Informada
Aquiraz;AIS 15;HOMICIDIO DOLOSO;2021-10-19;06:56:00;Terça;Arma de fogo;Masculino;28;Alfabetizado;Não Informada
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-10-19;15:53:00;Terça;Outros meios;Masculino;22;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-10-19;21:00:00;Terça;Arma de fogo;Masculino;35;Ensino Fundamental Incompleto;Não Informada
Pindoretama;AIS 15;HOMICIDIO DOLOSO;2021-10-19;21:29:59;Terça;Arma branca;Masculino;40;Ensino Fundamental Incompleto;Não Informada
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-10-20;11:55:00;Quarta;Arma branca;Feminino;19;Alfabetizado;Não Informada
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-10-20;12:29:59;Quarta;Arma de fogo;Masculino;26;Ensino Fundamental Incompleto;Parda
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-10-20;19:20:00;Quarta;Arma de fogo;Masculino;21;Alfabetizado;Branca
Tianguá;AIS 27;HOMICIDIO DOLOSO;2021-10-20;22:00:00;Quarta;Arma de fogo;Masculino;18;Alfabetizado;Não Informada
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-10-20;23:14:00;Quarta;Arma de fogo;Masculino;19;Ensino Médio Completo;Não Informada
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-10-21;01:11:59;Quinta;Arma de fogo;Masculino;22;Alfabetizado;Não Informada
Limoeiro do Norte;AIS 01;HOMICIDIO DOLOSO;2021-10-21;01:30:00;Quinta;Arma de fogo;Masculino;22;Ensino Fundamental Completo;Não Informada
Monsenhor Tabosa;AIS 07;HOMICIDIO DOLOSO;2021-10-21;06:12:59;Quinta;Arma de fogo;Masculino;28;Ensino Fundamental Incompleto;Parda
Aracoiaba;AIS 29;HOMICIDIO DOLOSO;2021-10-21;07:59:59;Quinta;Arma de fogo;Masculino;24;Ensino Fundamental Incompleto;Não Informada
Maranguape;AIS 24;HOMICIDIO DOLOSO;2021-10-21;09:40:00;Quinta;Arma de fogo;Masculino;34;Ensino Médio Incompleto;Parda
Fortaleza;AIS 20;HOMICIDIO DOLOSO;2021-10-21;15:32:00;Quinta;Arma de fogo;Masculino;26;Ensino Fundamental Completo;Parda
Juazeiro do Norte;AIS 02;HOMICIDIO DOLOSO;2021-10-21;16:59:59;Quinta;Arma de fogo;Masculino;33;Ensino Fundamental Incompleto;Não Informada
Mauriti;AIS 32;HOMICIDIO DOLOSO;2021-10-21;21:00:00;Quinta;Arma de fogo;Feminino;27;Ensino Médio Completo;Não Informada
Fortaleza;AIS 20;HOMICIDIO DOLOSO;2021-10-21;21:29:59;Quinta;Arma de fogo;Masculino;22;Ensino Médio Completo;Não Informada
Aracoiaba;AIS 29;HOMICIDIO DOLOSO;2021-10-21;21:45:00;Quinta;Outros meios;Masculino;50;Alfabetizado;Parda
Tianguá;AIS 27;HOMICIDIO DOLOSO;2021-10-21;22:00:00;Quinta;Arma de fogo;Masculino;22;Não Informada;Não Informada
Tianguá;AIS 27;HOMICIDIO DOLOSO;2021-10-21;22:00:00;Quinta;Arma de fogo;Masculino;20;Não Informada;Não Informada
Tianguá;AIS 27;HOMICIDIO DOLOSO;2021-10-21;22:30:00;Quinta;Arma de fogo;Masculino;33;Não Informada;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-10-22;00:29:59;Sexta;Arma de fogo;Masculino;25;Ensino Fundamental Completo;Não Informada
Tianguá;AIS 27;HOMICIDIO DOLOSO;2021-10-22;11:30:00;Sexta;Arma de fogo;Masculino;17;Alfabetizado;Não Informada
Nova Olinda;AIS 02;HOMICIDIO DOLOSO;2021-10-22;17:50:00;Sexta;Arma de fogo;Masculino;35;Alfabetizado;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-10-22;19:55:00;Sexta;Arma de fogo;Masculino;32;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-10-22;19:55:00;Sexta;Arma de fogo;Masculino;32;Ensino Médio Completo;Não Informada
Cedro;AIS 34;HOMICIDIO DOLOSO;2021-10-22;22:34:59;Sexta;Arma de fogo;Masculino;25;Ensino Fundamental Completo;Parda
Caucaia;AIS 26;HOMICIDIO DOLOSO;2021-10-23;00:29:59;Sábado;Arma de fogo;Masculino;26;Ensino Médio Incompleto;Não Informada
Choró;AIS 09;HOMICIDIO DOLOSO;2021-10-23;02:19:59;Sábado;Arma de fogo;Masculino;16;Alfabetizado;Parda
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-10-23;04:00:00;Sábado;Arma de fogo;Masculino;23;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-10-23;04:30:00;Sábado;Arma de fogo;Feminino;27;Ensino Fundamental Incompleto;Parda
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-10-23;04:30:00;Sábado;Arma de fogo;Masculino;33;Ensino Médio Incompleto;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-10-23;04:30:00;Sábado;Arma de fogo;Masculino;27;Alfabetizado;Não Informada
Choró;AIS 09;HOMICIDIO DOLOSO;2021-10-23;14:40:00;Sábado;Arma de fogo;Masculino;24;Ensino Fundamental Completo;Não Informada
Fortaleza;AIS 22;HOMICIDIO DOLOSO;2021-10-23;16:30:00;Sábado;Arma de fogo;Masculino;31;Ensino Fundamental Incompleto;Não Informada
Camocim;AIS 28;HOMICIDIO DOLOSO;2021-10-24;00:00:00;Domingo;Arma de fogo;Masculino;34;Alfabetizado;Não Informada
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-10-24;02:25:00;Domingo;Arma de fogo;Masculino;20;Alfabetizado;Não Informada
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-10-24;06:00:00;Domingo;Outros meios;Masculino;19;Alfabetizado;Não Informada
Fortaleza;AIS 06;HOMICIDIO DOLOSO;2021-10-24;07:33:00;Domingo;Arma de fogo;Masculino;22;Alfabetizado;Não Informada
Caucaia;AIS 26;HOMICIDIO DOLOSO;2021-10-24;09:35:59;Domingo;Arma de fogo;Masculino;17;Alfabetizado;Não Informada
Caucaia;AIS 12;ROUBO SEGUIDO DE MORTE (LATROCINIO);2021-10-24;09:55:00;Domingo;Arma de fogo;Masculino;61;Alfabetizado;Não Informada
Caucaia;AIS 26;HOMICIDIO DOLOSO;2021-10-24;10:04:59;Domingo;Arma de fogo;Masculino;32;Ensino Fundamental Completo;Parda
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-10-24;11:16:00;Domingo;Arma de fogo;Masculino;32;Ensino Fundamental Incompleto;Parda
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-10-24;12:18:00;Domingo;Arma de fogo;Masculino;15;Ensino Fundamental Completo;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-10-24;13:30:00;Domingo;Arma de fogo;Masculino;29;Ensino Fundamental Completo;Não Informada
Paraipaba;AIS 23;HOMICIDIO DOLOSO;2021-10-24;13:59:59;Domingo;Arma de fogo;Masculino;30;Alfabetizado;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-10-24;16:59:59;Domingo;Arma de fogo;Feminino;61;Ensino Fundamental Completo;Não Informada
Juazeiro do Norte;AIS 02;HOMICIDIO DOLOSO;2021-10-24;17:30:00;Domingo;Arma de fogo;Masculino;37;Ensino Médio Completo;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-10-24;19:26:00;Domingo;Arma de fogo;Masculino;16;Ensino Médio Incompleto;Parda
Jijoca de Jericoacoara;AIS 11;HOMICIDIO DOLOSO;2021-10-24;21:00:00;Domingo;Arma de fogo;Masculino;26;Alfabetizado;Não Informada
Uruoca;AIS 28;HOMICIDIO DOLOSO;2021-10-24;21:00:00;Domingo;Arma de fogo;Masculino;19;Alfabetizado;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-10-24;22:30:00;Domingo;Arma de fogo;Masculino;15;Alfabetizado;Não Informada
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-10-25;01:09:59;Segunda;Arma de fogo;Masculino;34;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-10-25;11:39:59;Segunda;Arma de fogo;Masculino;28;Ensino Fundamental Completo;Não Informada
Barbalha;AIS 02;HOMICIDIO DOLOSO;2021-10-25;19:00:00;Segunda;Arma de fogo;Masculino;39;Ensino Médio Completo;Não Informada
Várzea Alegre;AIS 34;HOMICIDIO DOLOSO;2021-10-26;01:39:59;Terça;Arma de fogo;Masculino;29;Não Informada;Não Informada
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-10-26;02:03:00;Terça;Arma de fogo;Feminino;14;Não Informada;Não Informada
Jucás;AIS 10;HOMICIDIO DOLOSO;2021-10-26;03:29:59;Terça;Arma de fogo;Masculino;47;Alfabetizado;Preta
Caucaia;AIS 26;HOMICIDIO DOLOSO;2021-10-26;07:28:00;Terça;Arma de fogo;Masculino;27;Alfabetizado;Não Informada
Apuiarés;AIS 11;HOMICIDIO DOLOSO;2021-10-26;07:59:59;Terça;Arma de fogo;Masculino;Não Informada;Alfabetizado;Parda
Maranguape;AIS 24;HOMICIDIO DOLOSO;2021-10-26;10:48:00;Terça;Outros meios;Masculino;15;Ensino Fundamental Incompleto;Não Informada
Quixeré;AIS 01;HOMICIDIO DOLOSO;2021-10-26;12:00:00;Terça;Arma de fogo;Masculino;20;Ensino Fundamental Incompleto;Não Informada
Quixeré;AIS 01;HOMICIDIO DOLOSO;2021-10-26;12:00:00;Terça;Arma de fogo;Masculino;19;Ensino Fundamental Incompleto;Não Informada
Quixeré;AIS 01;HOMICIDIO DOLOSO;2021-10-26;12:00:00;Terça;Arma de fogo;Masculino;20;Não Informada;Não Informada
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-10-26;13:25:00;Terça;Arma de fogo;Masculino;26;Ensino Médio Completo;Não Informada
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-10-26;17:33:59;Terça;Arma de fogo;Masculino;35;Ensino Médio Incompleto;Branca
Madalena;AIS 04;HOMICIDIO DOLOSO;2021-10-26;19:20:00;Terça;Arma de fogo;Masculino;24;Alfabetizado;Não Informada
Morada Nova;AIS 09;HOMICIDIO DOLOSO;2021-10-26;19:45:00;Terça;Arma de fogo;Masculino;31;Ensino Fundamental Incompleto;Não Informada
Juazeiro do Norte;AIS 02;HOMICIDIO DOLOSO;2021-10-26;22:59:59;Terça;Arma de fogo;Masculino;24;Ensino Médio Completo;Não Informada
Fortaleza;AIS 06;HOMICIDIO DOLOSO;2021-10-27;00:43:00;Quarta;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-10-27;04:50:59;Quarta;Arma de fogo;Masculino;27;Não Informada;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-10-27;10:00:00;Quarta;Arma de fogo;Masculino;53;Alfabetizado;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-10-27;10:00:00;Quarta;Arma de fogo;Masculino;52;Alfabetizado;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-10-27;10:00:00;Quarta;Arma de fogo;Masculino;36;Alfabetizado;Não Informada
Croatá;AIS 27;HOMICIDIO DOLOSO;2021-10-27;20:30:00;Quarta;Arma de fogo;Masculino;28;Ensino Fundamental Completo;Não Informada
Redenção;AIS 29;HOMICIDIO DOLOSO;2021-10-27;21:45:00;Quarta;Outros meios;Feminino;31;Ensino Fundamental Incompleto;Não Informada
Monsenhor Tabosa;AIS 07;HOMICIDIO DOLOSO;2021-10-28;06:00:00;Quinta;Arma de fogo;Masculino;24;Não Informada;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-10-28;08:40:00;Quinta;Arma de fogo;Masculino;18;Alfabetizado;Não Informada
Acopiara;AIS 10;HOMICIDIO DOLOSO;2021-10-28;14:19:59;Quinta;Arma de fogo;Masculino;47;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-10-28;16:00:00;Quinta;Arma de fogo;Masculino;20;Não Informada;Não Informada
Tabuleiro do Norte;AIS 01;HOMICIDIO DOLOSO;2021-10-28;16:40:00;Quinta;Arma de fogo;Masculino;48;Ensino Médio Completo;Não Informada
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-10-28;19:59:59;Quinta;Arma de fogo;Masculino;31;Ensino Médio Completo;Não Informada
Massapê;AIS 03;HOMICIDIO DOLOSO;2021-10-28;21:49:59;Quinta;Arma de fogo;Masculino;25;Alfabetizado;Não Informada
Fortaleza;AIS 05;HOMICIDIO DOLOSO;2021-10-28;22:20:00;Quinta;Arma de fogo;Feminino;26;Ensino Médio Completo;Não Informada
Juazeiro do Norte;AIS 02;HOMICIDIO DOLOSO;2021-10-29;00:25:00;Sexta;Arma de fogo;Masculino;18;Ensino Fundamental Incompleto;Parda
Amontada;AIS 11;HOMICIDIO DOLOSO;2021-10-29;01:00:00;Sexta;Arma de fogo;Masculino;29;Alfabetizado;Não Informada
Amontada;AIS 11;HOMICIDIO DOLOSO;2021-10-29;01:00:00;Sexta;Arma de fogo;Masculino;21;Alfabetizado;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-10-29;01:30:00;Sexta;Arma de fogo;Masculino;45;Ensino Fundamental Incompleto;Não Informada
Varjota;AIS 07;HOMICIDIO DOLOSO;2021-10-29;01:59:59;Sexta;Arma de fogo;Masculino;27;Ensino Fundamental Incompleto;Não Informada
Solonópole;AIS 09;HOMICIDIO DOLOSO;2021-10-29;02:30:00;Sexta;Arma de fogo;Masculino;74;Não Informada;Parda
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-10-29;06:29:59;Sexta;Arma de fogo;Masculino;46;Alfabetizado;Parda
Salitre;AIS 33;HOMICIDIO DOLOSO;2021-10-29;07:20:00;Sexta;Arma branca;Masculino;49;Ensino Fundamental Incompleto;Branca
Caucaia;AIS 26;HOMICIDIO DOLOSO;2021-10-29;07:20:59;Sexta;Arma de fogo;Masculino;20;Não Informada;Parda
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-10-29;13:00:00;Sexta;Arma de fogo;Masculino;40;Ensino Fundamental Incompleto;Parda
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-10-29;13:59:59;Sexta;Arma de fogo;Feminino;18;Não Informada;Não Informada
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-10-29;13:59:59;Sexta;Arma de fogo;Feminino;15;Não Alfabetizado;Não Informada
Pacatuba;AIS 24;HOMICIDIO DOLOSO;2021-10-29;14:18:00;Sexta;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Quixeramobim;AIS 09;HOMICIDIO DOLOSO;2021-10-29;15:00:00;Sexta;Arma de fogo;Masculino;18;Não Informada;Não Informada
Pacajus;AIS 25;HOMICIDIO DOLOSO;2021-10-29;15:29:59;Sexta;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Guaiúba;AIS 24;HOMICIDIO DOLOSO;2021-10-29;16:40:00;Sexta;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-10-29;17:30:00;Sexta;Arma de fogo;Masculino;47;Alfabetizado;Parda
Eusébio;AIS 15;HOMICIDIO DOLOSO;2021-10-29;20:10:00;Sexta;Arma de fogo;Masculino;20;Ensino Médio Completo;Branca
